Nazwa pliku,czas[s],czas[ms],ilosc testow,Blad, min, sredni, max, poprawny
tsp_6_1,1.0968,1.1e+03,9, 0, 132, 132, 132, 132
tsp_6_2,1.09,1.09e+03,9, 0, 80, 80, 80, 80
